contig1	contig2	nr_links_inward_Sample118	nr_links_outward_Sample118	nr_links_inline_Sample118	nr_links_inward_or_outward_Sample118	read_count_contig1_Sample118	read_count_contig2_Sample118	nr_links_inward_Sample120	nr_links_outward_Sample120	nr_links_inline_Sample120	nr_links_inward_or_outward_Sample120	read_count_contig1_Sample120	read_count_contig2_Sample120	nr_links_inward_Sample127	nr_links_outward_Sample127	nr_links_inline_Sample127	nr_links_inward_or_outward_Sample127	read_count_contig1_Sample127	read_count_contig2_Sample127	nr_links_inward_Sample134	nr_links_outward_Sample134	nr_links_inline_Sample134	nr_links_inward_or_outward_Sample134	read_count_contig1_Sample134	read_count_contig2_Sample134	nr_links_inward_Sample177	nr_links_outward_Sample177	nr_links_inline_Sample177	nr_links_inward_or_outward_Sample177	read_count_contig1_Sample177	read_count_contig2_Sample177	nr_links_inward_Sample215	nr_links_outward_Sample215	nr_links_inline_Sample215	nr_links_inward_or_outward_Sample215	read_count_contig1_Sample215	read_count_contig2_Sample215	nr_links_inward_Sample230	nr_links_outward_Sample230	nr_links_inline_Sample230	nr_links_inward_or_outward_Sample230	read_count_contig1_Sample230	read_count_contig2_Sample230	nr_links_inward_Sample234	nr_links_outward_Sample234	nr_links_inline_Sample234	nr_links_inward_or_outward_Sample234	read_count_contig1_Sample234	read_count_contig2_Sample234	nr_links_inward_Sample244	nr_links_outward_Sample244	nr_links_inline_Sample244	nr_links_inward_or_outward_Sample244	read_count_contig1_Sample244	read_count_contig2_Sample244	nr_links_inward_Sample261	nr_links_outward_Sample261	nr_links_inline_Sample261	nr_links_inward_or_outward_Sample261	read_count_contig1_Sample261	read_count_contig2_Sample261	nr_links_inward_Sample263	nr_links_outward_Sample263	nr_links_inline_Sample263	nr_links_inward_or_outward_Sample263	read_count_contig1_Sample263	read_count_contig2_Sample263	nr_links_inward_Sample290	nr_links_outward_Sample290	nr_links_inline_Sample290	nr_links_inward_or_outward_Sample290	read_count_contig1_Sample290	read_count_contig2_Sample290	nr_links_inward_Sample302	nr_links_outward_Sample302	nr_links_inline_Sample302	nr_links_inward_or_outward_Sample302	read_count_contig1_Sample302	read_count_contig2_Sample302	nr_links_inward_Sample321	nr_links_outward_Sample321	nr_links_inline_Sample321	nr_links_inward_or_outward_Sample321	read_count_contig1_Sample321	read_count_contig2_Sample321	nr_links_inward_Sample330	nr_links_outward_Sample330	nr_links_inline_Sample330	nr_links_inward_or_outward_Sample330	read_count_contig1_Sample330	read_count_contig2_Sample330	nr_links_inward_Sample343	nr_links_outward_Sample343	nr_links_inline_Sample343	nr_links_inward_or_outward_Sample343	read_count_contig1_Sample343	read_count_contig2_Sample343
contig-1090000000	contig-1198000000	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	4	11	0	0	0	0	4	1	0	0	0	1	3	1	0	0	0	2	3	8	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	6	12	10
contig-569000000	contig-1175000000	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	5	0	43	9	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0	19	11
contig-1564000000	contig-4149000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1
contig-1564000000	contig-2265000000	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0	1	4	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4
contig-373000000	contig-1661000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	4	0	0	0	0	0	0	0	0	1	0	8	1	0	0	6	0	23	10
contig-373000000	contig-1265000000	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	2	18	8	0	0	0	2	6	2	0	0	0	0	0	0	0	0	0	1	15	3	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	3	23	11
contig-2040000000	contig-3978000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
contig-2375000000	contig-1595000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5
contig-3764000000	contig-41000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	630	0	0	0	0	0	0	0	0	0	0	4	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	879
contig-3764000000	contig-4911000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	625	0	0	0	0	0	0	0	0	0	0	4	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	883
contig-1801000000	contig-3643000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	1
contig-1801000000	contig-3251000000	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0	14	10
contig-351000000	contig-1348000000	0	0	0	0	10	3	0	0	0	0	2	3	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	12	4	0	0	0	0	0	0	0	0	2	0	14	3	0	0	2	0	41	4
contig-286000000	contig-2611000000	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	10	1	0	0	0	0	7	1	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	27	3
contig-286000000	contig-4942000000	0	0	0	0	8	2072	0	0	0	0	5	5101	0	0	1	0	8	3402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4412	0	0	0	0	0	0	0	0	0	0	12	5001	0	0	0	0	6	1153	0	0	0	0	10	329	0	0	0	0	7	1358	0	0	0	0	12	4548	0	0	0	0	0	0	0	0	0	0	4	3155	0	0	3	0	27	1916
contig-286000000	contig-3299000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	3
contig-837000000	contig-907000000	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	10	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	3	3	0	0	1	0	9	9
contig-837000000	contig-4910000000	0	0	0	0	7	694	0	0	0	0	6	1622	0	0	0	0	5	1077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	386	0	0	0	0	0	0	0	0	0	1	5	475	0	0	0	0	5	1521	0	0	0	0	0	0	0	0	0	0	3	1096	0	0	0	2	9	655
contig-3850000000	contig-105000000	0	0	0	0	1	91	0	0	0	0	0	0	0	0	0	0	1	51	0	0	0	0	0	0	0	0	0	0	14	409	0	0	0	0	16	411	0	0	0	0	1	26	0	0	0	0	3	203	0	0	0	0	0	0	0	0	0	0	5	147	0	0	0	0	12	321	0	0	2	0	5	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	0	0	1	0	3	17
contig-3980000000	contig-3412000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
contig-688000000	contig-2215000000	0	0	0	0	3	4	0	0	1	0	4	10	0	0	1	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	1	0	3	4	0	0	1	0	13	8	0	0	1	0	2	6	0	0	1	0	1	2	0	0	5	0	9	14	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	8	10
contig-688000000	contig-2031000000	0	0	0	1	3	7	0	0	0	0	4	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	6	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	8	4
contig-236000000	contig-607000000	1	0	0	1	14	9	0	0	0	0	7	1	1	0	0	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	1	7	2	0	0	1	14	14	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	18	8	0	0	0	0	0	0	1	0	0	1	7	7	2	0	0	1	25	25
contig-236000000	contig-4924000000	0	0	0	0	14	973	0	0	1	0	7	2293	0	0	0	0	4	1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1967	0	0	0	0	0	0	0	0	0	0	1	2212	0	0	3	0	14	607	0	0	0	0	5	161	0	0	0	0	4	600	0	0	0	0	18	2101	0	0	0	0	0	0	0	0	0	0	7	1423	0	0	4	0	25	887
contig-1331000000	contig-4392000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	1
contig-1331000000	contig-39000000	0	0	0	0	4	224	0	0	1	0	3	412	0	0	0	0	2	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	133	0	0	0	0	5	33	0	0	0	0	2	107	0	0	0	0	4	431	0	0	0	0	0	0	0	0	0	0	5	287	0	0	3	0	10	174
contig-2727000000	contig-4937000000	0	0	0	0	2	1097	0	0	0	0	0	0	0	0	0	0	3	1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2613	0	0	0	0	1	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1002
contig-2758000000	contig-2426000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2
contig-140000000	contig-2300000000	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	1	0	0	1	0	40	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	56	4
contig-140000000	contig-4937000000	0	0	0	1	15	1097	0	0	0	1	7	2670	0	0	0	2	19	1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2351	0	0	0	0	0	0	0	0	0	0	7	2613	0	0	0	3	40	634	0	0	0	0	11	219	0	0	0	1	3	701	0	0	0	0	17	2416	0	0	0	0	0	0	0	0	0	1	11	1670	0	0	0	1	56	1002
contig-583000000	contig-1856000000	0	0	0	0	4	4	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	22	10	0	0	0	1	1	3	0	0	0	0	3	4	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	18	11
contig-41000000	contig-3786000000	0	0	0	2	543	5	0	0	0	1	1157	9	0	0	0	4	774	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830	5	0	0	0	0	0	0	0	0	0	3	995	9	0	0	0	0	630	5	0	0	0	0	0	0	0	0	0	0	289	5	0	0	0	0	1033	11	0	0	0	1	1004	9	0	0	0	0	0	0	0	0	0	1	879	2
contig-41000000	contig-1952000000	0	0	0	0	543	1	0	0	0	0	1157	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995	2	0	0	0	1	630	4	0	0	0	0	159	1	0	0	0	0	0	0	0	0	0	0	1033	1	0	0	0	0	0	0	0	0	0	0	746	1	0	0	0	1	879	7
contig-41000000	contig-838000000	0	0	0	1	543	3	0	0	0	0	1157	1	0	0	0	0	774	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	830	3	0	0	0	0	0	0	0	0	0	2	995	4	0	0	0	3	630	10	0	0	0	0	0	0	0	0	0	0	289	1	0	0	0	4	1033	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	879	11
contig-41000000	contig-4911000000	0	0	2	0	543	772	0	0	0	2	1157	1382	0	0	0	0	774	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830	1221	0	0	0	0	0	0	0	0	0	0	995	1407	0	0	0	0	630	625	0	0	0	0	159	158	0	0	1	0	289	450	0	0	0	0	1033	1352	0	0	2	0	1004	1279	0	0	0	0	746	910	2	0	3	0	879	883
contig-41000000	contig-124000000	2	0	0	0	543	114	11	0	0	0	1157	175	5	0	0	0	774	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	830	183	0	0	0	0	0	0	3	0	0	0	995	181	5	0	0	0	630	116	2	0	0	0	159	26	1	0	0	0	289	67	7	0	0	0	1033	215	7	0	0	0	1004	166	4	0	0	0	746	126	7	0	0	0	879	163
contig-41000000	contig-4027000000	0	0	0	0	543	2	0	0	1	0	1157	4	0	0	0	0	774	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830	2	0	0	0	0	0	0	0	0	0	0	995	3	0	0	0	0	630	2	0	0	0	0	159	3	0	0	1	0	289	1	0	0	0	0	1033	1	0	0	1	0	1004	3	0	0	2	0	746	3	0	0	3	0	879	7
contig-41000000	contig-3781000000	0	0	2	0	543	3	0	0	0	0	1157	4	0	0	0	0	774	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	830	4	0	0	0	0	0	0	0	0	0	0	995	5	0	0	2	0	630	4	0	0	1	0	159	4	0	0	0	0	0	0	0	0	0	0	1033	2	0	0	1	0	1004	2	0	0	1	0	746	4	0	0	1	0	879	3
contig-3147000000	contig-1131000000	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	3	10	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	11
contig-1992000000	contig-2103000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	8
contig-848000000	contig-913000000	0	0	2	0	3	5	0	0	0	0	5	2	0	0	3	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	5	0	7	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	10	0	0	0	0	0	0	0	0	0	0	5	3	0	0	9	0	17	19
contig-4935000000	contig-1981000000	0	0	0	0	390	6	0	0	0	0	731	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	1	0	0	0	0	0	0	0	0	0	0	718	3	0	0	0	0	341	2	0	0	0	0	111	1	0	0	0	0	0	0	0	0	0	0	777	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	520	6
contig-4935000000	contig-2724000000	0	0	0	1	390	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	777	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	520	2
contig-1475000000	contig-154000000	0	0	0	0	5	138	0	0	0	0	2	311	0	0	0	0	2	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	281	0	0	0	0	0	0	0	0	0	0	2	354	0	0	0	0	9	70	0	0	0	0	2	37	0	0	0	0	0	0	0	0	0	0	3	272	0	0	0	0	0	0	0	0	0	0	4	207	0	0	0	1	7	146
contig-2278000000	contig-413000000	0	0	0	1	1	8	0	0	0	0	1	11	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	31	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	9
contig-2799000000	contig-4928000000	0	0	0	0	1	854	0	0	0	0	2	2078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1873	0	0	0	0	0	0	0	0	0	0	1	2024	0	0	0	0	0	0	0	0	0	0	1	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1249	0	0	0	1	2	793
contig-1280000000	contig-241000000	0	0	0	0	0	0	0	0	0	0	1	184	0	0	0	0	2	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	160	0	0	0	0	0	0	0	0	0	1	1	140	0	0	0	1	6	49	0	0	0	0	0	0	0	0	0	0	7	55	0	0	0	0	2	188	0	0	0	0	0	0	0	0	0	1	2	116	0	0	0	1	4	63
contig-1995000000	contig-4929000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1020	0	0	0	2	4	242	0	0	0	0	0	0	0	0	0	1	2	3890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	1577
contig-1421000000	contig-55000000	0	0	0	0	77	929	0	0	0	0	155	2517	0	0	0	0	121	1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	2138	0	0	0	0	0	0	0	0	1	0	145	2535	0	0	2	0	80	630	0	0	0	0	23	152	0	0	0	0	33	634	0	0	0	0	147	2379	0	0	0	0	169	2693	0	0	0	0	75	1520	0	0	1	0	102	948
contig-2000000000	contig-2471000000	0	0	0	0	0	0	0	0	1	0	3	3	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	9	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16	5
contig-1416000000	contig-330000000	0	0	0	0	4	10	0	0	0	0	1	6	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	1	5	0	0	1	0	2	3	0	0	2	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	26
contig-1062000000	contig-4939000000	0	0	0	0	4	1551	0	0	0	0	6	3653	0	0	2	0	9	2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	831	0	0	2	0	4	263	0	0	0	0	5	891	0	0	1	0	3	3149	0	0	0	0	0	0	0	0	0	0	5	2406	0	0	1	0	15	1374
contig-520000000	contig-1971000000	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	4	17	6	0	0	0	1	7	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	1	20	3
contig-2792000000	contig-1828000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	8
contig-2890000000	contig-2320000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	9
contig-272000000	contig-1326000000	0	0	4	0	17	4	0	0	0	0	3	6	0	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	1	0	5	1	0	0	5	0	28	6	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	8	2	0	0	7	0	30	10
contig-1626000000	contig-1220000000	0	0	0	0	5	2	0	0	0	1	1	4	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	10
contig-1664000000	contig-4907000000	0	0	0	0	1	359	0	0	0	0	3	897	0	0	0	0	3	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	814	0	0	0	0	0	0	0	0	0	0	2	809	0	0	0	4	5	266	0	0	0	0	1	88	0	0	0	0	1	240	0	0	0	0	1	851	0	0	0	0	0	0	0	0	0	0	1	604	0	0	0	5	6	424
contig-2103000000	contig-2442000000	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	8	5
contig-4207000000	contig-2370000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6
